item_id item_vec price location special_item
123 0.6758,-0.4034,-0.3633,-0.1483,0.8796,-0.2988,-0.4843,-0.2326,-1.3621,-1.4043,1.3643,-0.2264,-0.4716,1.7106,-0.3451,-1.3775,0.2989,-0.699,1.2256,1.1317,-0.9862,1.4466,0.4013,-0.715,-1.5843,-1.6289,-0.706,-0.5496,-1.0813,1.3316,0.7553,-0.2236,0.36,-1.4241,0.743,1.3492,0.3305,-0.194,0.08,1.0389 14.9 2 2
124 0.6758,-0.4034,-0.3633,-0.1483,1.151,-0.2979,-0.4843,-0.2203,-1.242,-0.1225,-1.7669,1.7618,0.1666,0.6483,0.9095,1.259,-0.8202,-0.5335,1.8085,-0.3467,-0.0731,1.6784,-0.1291,-0.1361,-0.3304,1.6892,-0.5022,0.0343,0.0819,1.3487,-1.0913,-1.0857,0.4784,0.5788,-0.0393,-0.8424,-0.1953,1.0304,0.019,-1.1884 17.9 2 2
125 1.5653,-0.4034,-0.3633,-0.1404,1.1859,-0.8296,-0.4843,-0.2081,-1.076,0.8262,-1.5944,-0.2024,0.3545,0.913,-0.0929,1.646,1.3273,-1.5445,0.5562,-0.7011,1.1401,-1.3742,-0.7642,1.094,1.5522,1.2924,-0.2673,0.6324,1.2724,-0.4877,0.718,-0.6497,-0.8177,-1.7041,0.0468,-0.6296,1.507,0.1039,-0.6895,0.4362 13.9 2 0
126 1.5653,0.6602,-0.3633,-0.1389,1.0773,-0.781,-0.4843,-0.1958,0.2446,-0.4152,-0.1096,0.85,-1.4644,-1.7032,0.6505,0.5921,-0.8446,1.2788,1.8386,0.7098,-0.1957,0.6505,1.2024,1.7039,0.4636,1.0993,0.2544,-0.1416,-0.4963,-1.4519,0.3656,0.1893,1.0464,0.4675,-0.2547,-0.0927,1.1291,1.0966,1.053,-0.4765 12.9 2 0
127 1.5653,-0.0489,-0.3633,-0.1383,1.0114,-0.4528,-0.4843,-0.1836,-1.5386,-0.4051,-1.8532,0.4078,1.436,1.6418,-0.7051,0.326,0.1699,0.0032,-0.2523,-0.313,-0.7604,-0.2597,1.4586,0.3876,-0.1292,1.4926,-0.8753,-1.4643,-0.2446,0.8035,0.9077,-0.7488,-1.0755,1.1208,0.6748,1.2817,-1.1319,-0.6539,-1.3811,-0.4025 13.3 2 0
128 1.5653,2.0783,-0.3633,-0.1446,0.5889,-0.4293,-0.4843,-0.1714,0.114,1.2401,0.0198,-0.6137,0.9325,-0.8094,-1.3576,1.4663,-1.2664,1.0766,-1.8618,1.0473,-1.1056,-1.2565,-0.6199,1.6487,-0.025,1.6717,1.1629,1.452,0.4969,-1.3803,1.0195,0.3676,-0.1243,-0.1427,-0.3408,1.0655,-0.445,1.047,-0.6929,-1.1814 15.8 2 0
129 1.5653,-0.7579,-0.3633,-0.1414,0.5153,-0.6804,-0.4843,-0.1591,1.5511,-1.2092,-0.692,-0.3326,1.1594,0.4076,1.6294,0.8962,-0.6424,1.1795,-0.9705,1.1182,1.3595,-1.208,1.0653,-1.3766,1.7714,-0.242,0.3303,-1.3025,0.871,-1.1861,1.3109,0.6154,-1.6957,-0.9144,1.0013,0.8055,-0.7967,-0.9021,0.6259,0.831 14.4 2 0
130 1.5653,-0.7579,-0.3633,-0.1375,0.4067,-0.6069,-0.4843,-0.1469,-0.9913,0.3418,-0.3828,1.707,-0.2801,-0.8815,1.182,-0.0817,-0.231,0.5987,1.0602,1.3038,1.3628,1.4258,1.0184,1.6729,0.83,1.1731,-1.1205,0.7801,-1.197,-0.7841,-0.6271,-0.4152,0.5133,-1.4205,0.7143,-0.5857,-0.6619,-0.6374,0.2089,0.7675 14.2 2 0
131 1.5653,1.7238,-0.3633,-0.1434,1.1084,-0.4651,-0.4843,-0.1346,1.4275,0.0423,-0.7388,-1.2273,0.8226,0.803,1.5184,-0.1232,1.3412,-0.7247,0.3795,0.5376,-1.467,-1.4953,0.0838,0.1809,-1.728,-0.414,1.2078,-0.2049,0.235,-1.2713,-0.0647,1.4213,0.1509,-1.4887,-1.4138,1.4437,0.7512,-0.4554,-0.5234,-1.4915 15.1 2 0
132 1.5653,1.7238,-0.3633,-0.1429,0.6393,-0.237,-0.4843,-0.1224,0.3046,1.1963,0.3002,0.3529,-1.3332,0.3079,1.4545,-0.8177,-1.0816,1.0876,0.5976,1.1587,0.0915,0.4533,-0.1111,-1.2767,0.5929,-0.4527,-1.0273,-0.6446,1.6159,-0.9476,-1.4606,0.219,0.6178,-0.1463,1.4212,-0.2683,1.53,0.5175,0.653,1.1904 14.8 2 0
133 1.5653,-0.7579,-0.3633,-0.1444,0.6354,-0.2709,-0.4843,-0.1102,-1.2067,1.1358,0.879,-1.0834,0.6701,0.4627,1.1618,-1.2842,1.0484,-0.5372,0.9436,-0.5391,-1.1153,1.3843,-0.1075,1.3455,0.3414,-0.3649,1.156,-0.6411,-0.7106,-1.704,-0.661,-0.6068,1.0847,-0.0386,0.4666,0.944,-1.2009,0.8319,0.0461,-0.8219 16.4 2 0
134 1.5653,-0.7579,-0.3633,-0.1456,0.4106,-0.7368,-0.4843,-0.0979,1.2651,0.0255,0.6741,-1.5393,-0.4822,1.6143,0.1056,-0.9421,1.0414,0.2715,1.7596,-1.5315,-1.3315,-1.1907,-1.2802,-0.3705,1.4336,0.8816,-0.9858,-1.5135,-0.6119,1.1511,0.8942,-1.2971,-0.8978,0.2091,-1.3241,-0.8424,-1.4967,-0.7367,0.2835,0.912 18.7 2 0
135 1.5653,-0.7579,-0.3633,-0.1457,0.3602,-0.7368,-0.4843,-0.0857,-0.4228,1.1997,1.4758,1.3779,-0.9857,-1.3938,0.9398,-0.1923,-1.5941,-1.7356,-0.9329,-1.2446,-1.5477,-1.0177,-1.4823,-0.6771,-1.1209,0.2075,1.0869,-0.7361,-1.5541,1.0591,-1.5317,0.0803,-1.3438,1.5839,0.1652,0.7819,-0.5896,-0.5282,0.0699,1.0671 19.1 2 0
136 1.5653,-0.7579,-0.3633,-0.1449,0.5734,-0.3915,-0.4843,-0.0734,0.3117,1.452,0.1097,-0.3052,0.0886,-1.3285,1.5419,-1.4466,-0.2903,1.5876,-1.3466,-1.1872,1.295,-1.4918,0.6828,1.3283,0.2767,0.7447,0.6516,1.0932,-0.5371,-0.6683,-0.5763,-0.5176,0.0673,1.4295,-1.4066,0.7076,-1.3093,-1.4382,-1.2726,-1.1109 16.8 2 0
137 1.5653,-0.7579,-0.3633,-0.1445,0.7246,-0.3915,-0.4843,-0.0612,-1.1219,0.5605,0.1924,-0.151,-1.4005,-1.27,1.3334,1.3834,-0.5517,-0.9673,0.5976,-0.1375,1.2982,-0.0417,-0.3528,-1.5833,1.4624,1.0607,-0.8891,0.9349,0.6772,0.9841,1.6463,-0.9602,-0.7132,0.8767,1.03,-0.5452,0.853,-0.9154,-0.5912,0.542 16.3 2 0
138 1.5653,-0.4034,-0.3633,-0.1482,1.2905,-0.5622,-0.4843,-0.049,0.2835,0.6816,0.7891,0.6649,-0.5709,1.4149,-0.0155,0.8271,0.6336,-1.0592,-0.1432,0.8988,-0.5377,-1.5022,1.5633,1.4248,-1.3759,-1.485,-1.01,-1.5487,-1.5065,1.2941,-0.5966,0.546,0.0778,0.8588,0.9403,-1.251,-0.8854,-1.4812,1.2327,1.2503 13.0 2 2
139 1.5653,-0.4034,-0.3633,-0.1483,0.4843,-0.5613,-0.4843,-0.0367,0.4282,-0.8324,1.2277,-0.9051,-0.7269,0.2117,0.0686,-1.6159,0.2954,0.7568,1.1692,0.4195,-0.9507,-0.2493,0.1632,0.2394,-1.0849,1.6646,0.1991,0.6394,-0.1698,-0.5831,0.2945,-1.2376,1.1404,0.9952,0.7071,0.6975,1.0732,0.2395,-1.3167,-1.4915 15.6 2 2
140 1.5653,-0.4034,-0.3633,-0.1483,0.7478,-0.5622,-0.4843,-0.0245,1.2404,-1.3135,-0.2462,1.1688,0.6205,-0.2112,0.4353,-1.2393,1.6794,0.7678,-0.6133,0.2136,-0.2312,-0.8827,-1.8323,-1.635,-0.7221,-1.3129,-1.01,1.1917,-0.4249,1.5735,-0.7796,-0.2698,-0.8456,-1.6359,-0.0322,-0.7006,-1.4441,1.1065,-0.9607,0.9719 16.6 2 2
141 1.5653,-0.4034,-0.3633,-0.1483,0.8641,-0.5617,-0.4843,-0.0122,1.4099,-0.4152,0.6381,0.4078,-0.0461,0.0639,-1.0549,-1.1529,-0.9387,0.0877,1.6318,-0.7687,0.4335,-1.4538,0.8163,1.3283,-0.8406,1.4645,0.6793,1.1425,-0.833,0.5957,-0.2646,-1.5812,-0.8525,-1.5497,0.8901,-0.758,0.4028,-1.3522,-0.1335,-0.9523 14.6 2 2
142 1.5653,-0.4034,-0.3633,-0.1476,0.3563,-0.5657,-0.4843,0.0,0.5306,0.1332,1.296,-0.6069,-0.3298,-1.521,1.2123,-0.6381,-0.6005,-1.1952,0.3193,-1.2311,0.2883,-1.3776,1.4947,1.6729,0.4205,-1.5482,1.2976,-0.4124,1.4493,0.9092,-1.2268,1.3751,-1.4414,-1.2052,-1.3887,0.4307,-0.7342,1.1165,0.3852,-0.7761 13.1 2 2
143 1.5653,-0.4034,-0.3633,-0.1483,1.12,-0.5613,-0.4843,0.0122,-1.0548,-1.4514,0.4152,-0.7646,0.3794,-0.3212,0.2839,1.3557,0.149,-1.0739,0.1238,-0.5324,0.9852,1.2701,0.8452,-0.4118,-1.1244,-0.9829,0.4858,0.1082,-0.3908,1.3623,1.0331,1.1868,1.6944,-1.6574,0.8722,-1.2476,-0.6587,0.7127,0.0597,1.1411 19.4 2 2
144 1.5653,-0.4034,-0.3633,-0.1483,0.8409,-0.5617,-0.4843,0.0245,-0.9207,-1.0612,1.4973,0.9323,-0.4184,1.054,1.1248,0.2915,1.5539,-1.0372,-0.068,1.3916,1.1208,1.3185,-1.0384,0.3669,-0.0682,-0.4527,-0.7405,1.1495,-1.5507,-1.3974,-1.4572,-1.3532,0.5412,-0.6739,-1.4281,-0.1501,1.3986,0.2594,1.1513,1.208 16.0 2 2
145 1.5653,-0.4034,-0.3633,-0.148,1.0851,-0.5617,-0.4843,0.0367,-0.0873,1.2064,0.0881,0.8843,-0.9786,-1.1325,1.2089,0.0669,-0.9352,1.7383,-0.8916,1.2701,0.8626,0.5917,1.2818,0.1705,1.8252,-0.0067,-0.2742,0.555,-0.1902,0.4186,-1.0303,-0.3822,0.1997,1.7346,-0.8288,1.1365,0.2385,-1.0941,0.5581,-0.3849 17.7 2 2
146 1.5653,-0.4034,-0.3633,-0.1484,1.1239,-0.5622,-0.4843,0.049,-1.0019,-0.1528,1.1738,1.6761,1.7373,-0.7131,1.2896,0.9515,0.3756,0.3046,0.5412,1.4355,-0.5345,1.6023,-0.1616,0.2532,0.557,-1.6114,-0.4262,1.2515,0.1261,0.9671,-0.1087,0.5493,-1.7131,0.7547,1.0731,-0.2244,-0.7835,0.2031,1.5209,0.4292 14.0 2 2
147 1.5653,-0.4034,-0.3633,-0.1483,0.744,-0.5613,-0.4843,0.0612,0.9967,-1.5759,0.2714,0.2124,-1.4679,-1.3457,-0.7723,1.6702,0.8462,0.6906,0.12,-0.1915,-0.4151,-0.3359,1.0545,-0.0845,0.2121,0.5516,0.6378,-0.2225,0.1193,-1.5916,1.1178,1.418,1.1579,0.3024,-0.9544,1.6464,-0.7967,1.3713,-1.693,-0.1946 16.3 2 2
148 -1.1033,-0.4034,-0.3633,-0.1411,-1.1749,0.2319,0.9287,0.0735,0.1351,0.0794,-0.3757,0.682,1.1736,1.5215,-0.8362,-0.0057,0.5813,0.4774,-0.1432,-0.8767,0.5077,1.4812,-0.1652,-0.8253,0.0432,0.6709,0.3027,1.8249,-0.6902,0.5923,1.5989,1.058,-1.0407,0.9665,-1.2559,0.2855,-1.4014,0.9113,0.1445,-0.2369 170.5 3 0
149 -1.1033,0.6602,-0.3633,-0.1443,-1.1555,0.0744,0.9287,0.0857,1.0462,-0.8055,-1.3032,-1.3233,-1.2942,-0.1493,1.1786,-1.4501,1.2611,-0.8276,-0.2748,-1.4944,1.3079,-0.9,0.7297,0.2222,0.4708,-0.6844,-0.5471,-0.0325,-1.7037,-0.9272,1.0534,-1.3202,-0.8595,-0.5519,0.42,1.2783,0.3831,-1.0874,1.6463,1.5887 103.1 3 0
150 -1.1033,-0.0489,-0.3633,-0.1443,-1.2408,1.0,0.9287,0.0979,-0.7829,0.3149,-0.7531,-1.4604,1.2055,-0.1527,-0.621,0.1325,-1.0119,1.3008,0.1313,-1.1568,-1.5864,1.7823,-0.8688,-0.6323,-0.3664,-0.4,-0.3536,-0.6939,0.2214,1.3521,0.8603,1.4114,0.238,-1.661,1.5396,-0.292,-0.2873,-1.4614,-1.6896,0.3552 247.5 3 0
151 -1.1033,-0.7579,-0.3633,-0.1441,-1.14,-0.7315,0.9287,0.1102,-0.5216,1.5159,-1.4038,1.5836,-1.4537,0.8443,-1.2533,0.4124,0.3093,0.8413,-0.2335,0.1089,0.4432,-0.1628,0.8452,1.3076,0.3378,-0.4527,0.6793,0.0836,-1.7106,-1.2406,-0.3018,-0.3888,0.9976,0.9055,0.6784,-0.0488,-1.1286,1.3845,0.87,-0.258 221.7 3 0
152 -1.1033,2.0783,-0.3633,-0.1466,-1.3881,0.0955,0.9287,0.1224,-1.6057,-0.0283,-1.1845,-0.1064,-0.4007,0.1361,1.589,-1.0907,-0.4402,-1.0592,0.575,-0.0767,-1.2508,0.076,-1.5581,1.2284,-1.1209,0.3444,-0.2431,1.7264,-1.5949,1.4304,-1.0642,0.5394,0.7676,-1.7436,0.0288,-1.5144,0.1399,-1.4878,0.4191,-0.9488 687.0 3 0
153 -1.1033,-0.7579,-0.3633,-0.1459,-1.2369,0.1711,0.9287,0.1347,0.799,0.7892,-0.6884,0.113,1.2126,0.9233,1.4982,0.0876,0.393,0.9075,1.4136,0.5781,1.0369,1.3877,1.0364,-1.3594,0.5893,-0.9302,-0.592,-1.415,-1.4793,0.2721,1.6091,1.3189,-0.9431,-0.2324,-0.2905,0.6873,-0.1526,0.9609,-1.3981,-0.6704 267.4 3 0
154 -1.1033,-0.7579,-0.3633,-0.1449,-1.1826,-0.1237,0.9287,0.1469,-1.5845,0.1601,1.4146,-0.3566,-0.2695,0.1223,1.3233,1.6184,0.8427,1.1648,-1.4105,0.217,-0.8991,0.6021,1.1555,-1.0183,0.3881,-0.2279,0.6827,0.3158,0.888,-0.5422,1.3821,0.4601,0.2241,0.6901,-0.854,-1.5043,-1.3258,-0.4786,1.4497,0.4539 227.7 3 0
155 -1.1033,1.7238,-0.3633,-0.1456,-1.2795,0.7067,0.9287,0.1591,-0.0838,-0.432,0.16,-1.5358,0.2446,0.7239,-0.3182,-0.5102,-0.2066,0.0289,0.0448,-1.4572,-1.1701,0.699,-0.3492,1.3421,-0.0969,1.612,-0.5333,-1.0597,0.0071,-1.1418,0.8332,1.3057,-1.3995,1.1711,1.4356,-1.1835,-0.3662,0.7558,-1.6083,1.1587 454.1 3 0
156 -1.1033,1.7238,-0.3633,-0.1468,-1.295,1.8039,0.9287,0.1714,-0.2321,0.8128,0.7172,-0.9805,0.3404,0.2083,0.0619,0.8513,1.16,0.9222,-0.7261,-1.3796,0.3593,1.187,-1.2297,0.7942,1.2037,1.5382,1.3943,-0.1662,0.5683,0.5685,-1.2607,-1.3499,0.3286,0.3706,-1.5286,1.0115,-0.3004,1.4507,1.5751,-1.6184 331.3 3 0
157 -1.1033,1.7238,-0.3633,-0.1476,-1.3726,2.5662,0.9287,0.1836,0.0539,-0.5632,-1.5368,0.2501,1.6274,-0.7337,0.8322,0.637,-1.1235,-0.7725,-0.3914,1.5975,-1.4154,-0.5054,0.1632,-0.746,-0.1113,-0.2244,-0.6196,1.5611,-0.9963,-1.7108,-0.2646,-1.3103,1.2694,0.2271,-0.6996,1.4708,1.5695,-1.4349,-1.4015,-0.8783 504.1 3 0
158 -1.1033,1.7238,-0.3633,-0.1465,-1.3764,4.7715,0.9287,0.1959,-0.0449,-0.6507,-0.9221,1.2168,-1.5707,0.5899,-0.6781,-0.5793,0.1316,0.2862,0.5976,-0.5121,-1.1314,0.8097,1.6751,-0.6392,-1.3328,-0.9407,-1.4038,1.7264,-0.7786,0.8649,0.1894,-0.8611,-1.0407,0.5716,1.2095,-0.5756,-0.9939,-1.233,-1.1506,-0.11 399.3 3 0
159 -1.1033,-0.7579,-0.3633,-0.1419,-1.0586,1.7255,0.9287,0.2081,1.6959,-0.1864,0.1816,1.3128,-1.4041,0.057,0.8692,-0.296,1.6411,0.8928,0.1539,0.2035,1.0853,0.9862,1.2349,0.2325,-0.7328,1.4645,-0.4124,-1.6507,1.0751,0.4697,-1.2742,-0.3458,1.4923,-1.2087,0.9475,-0.1062,-0.3399,1.358,1.2395,0.5455 122.9 3 0
160 -1.1033,-0.7579,-0.3633,-0.1445,-1.1516,3.7483,0.9287,0.2203,0.8272,-1.1318,-0.1743,-1.3267,-1.4998,0.7549,-1.0381,-1.0562,-0.2694,1.9111,0.2328,-1.1062,0.3076,-0.8342,-1.2297,1.7245,-0.9807,0.0214,0.0574,-0.7994,-1.1663,0.2209,-0.8846,0.295,-1.4344,-0.3437,-0.2654,-1.2915,1.2803,-1.6037,0.1072,-0.6527 157.5 3 0
161 -1.1033,0.3057,-0.3633,-0.1455,-1.0857,0.3378,0.9287,0.2326,-1.4397,1.5529,1.465,-0.3498,1.0318,-1.0844,-1.2567,1.2659,-0.9631,0.7752,-0.8502,-0.5155,0.5496,-0.4397,0.8091,-0.7357,-0.2801,-0.098,1.4531,-0.2436,-1.3976,0.824,0.0133,0.0043,-1.3159,0.9198,-0.5238,0.9473,0.8629,0.1436,-1.432,0.838 207.7 3 0
162 -1.1033,0.3057,-0.3633,-0.147,-1.2795,1.3924,0.9287,0.2448,0.52,0.695,1.5081,0.017,0.4326,1.1433,0.6001,0.1118,0.4348,0.1171,0.7668,0.9224,1.124,-0.0001,1.0617,0.7012,-0.6215,-0.5194,-1.1965,1.5294,-0.7276,0.4526,1.1652,1.3453,-1.4344,0.1768,1.2238,-1.3422,1.3624,1.6327,-0.3708,-1.3963 538.0 3 0
163 -1.1033,2.4328,-0.3633,-0.1465,-1.2253,-0.2066,0.9287,0.2571,-0.391,1.2131,1.5872,1.5459,1.0814,-1.4763,-1.4585,-1.5918,0.8636,0.1282,-0.4102,-1.1939,-1.2379,-1.4987,1.3865,1.2525,-0.8514,1.1134,-0.3087,-1.415,0.4663,0.841,0.4639,0.6748,0.3495,-0.0816,1.4427,-1.4637,0.2944,1.2918,-0.3268,-1.4598 588.9 3 0
164 -1.1033,1.3692,-0.3633,-0.1264,0.2788,0.8519,0.9287,0.2693,0.227,1.6404,-0.3505,-0.7714,-1.6984,-0.9709,-0.1736,-1.3879,-1.2559,-1.6143,-0.9292,-0.7957,1.5112,-1.4711,1.289,1.4627,-1.3436,1.5944,0.0644,1.4098,-1.2242,-1.0362,-1.2132,0.4403,-1.3786,1.7095,0.804,1.1128,1.2277,0.4315,1.5446,0.8169 17.3 3 1
165 -1.1033,-0.7579,-0.3633,-0.146,-1.2834,0.0901,0.9287,0.2815,0.0186,0.5975,-1.0659,0.5038,-1.7125,1.6659,-0.9439,1.3454,1.4214,-0.982,-1.0157,-1.2446,-1.0927,-0.3739,-1.2658,-1.3456,-0.7831,-0.1788,1.5394,0.0132,1.2724,-0.3105,1.3719,-1.5911,0.022,1.3362,-0.269,-0.9606,0.8235,0.2064,0.4496,1.0389 388.2 3 0
166 -1.1033,-0.7579,-0.3633,-0.1456,-1.2601,-0.6912,0.9287,0.2938,-0.2992,0.4192,0.7064,0.2158,-1.4005,-1.4247,1.3973,-1.7231,1.7875,0.0988,-1.1097,-0.4075,-0.4732,0.5294,-0.6812,-0.1844,-0.9017,0.4532,-1.2104,1.0017,-0.0133,1.4577,-1.3827,-1.1419,1.6491,-1.4995,-0.4197,-1.278,0.1498,-0.6308,0.4123,0.1261 245.0 3 0
167 -1.1033,-0.7579,-0.3633,-0.1467,-1.3648,0.4085,0.9287,0.306,-1.6128,-0.93,-0.5482,0.0924,-0.8829,0.057,1.3367,1.5216,0.3303,-0.5335,-1.1059,-0.8969,1.5305,0.3252,-0.0714,-1.6764,1.5414,-0.4913,0.814,-0.6481,0.4085,-1.4314,0.7214,-0.0254,-0.4936,0.2055,1.0911,1.2546,0.347,1.1992,-0.4115,0.9966 667.3 3 0
168 -1.1033,-0.7579,-0.3633,-0.1473,-1.3958,-0.0197,0.9287,0.3183,-0.2462,0.584,-0.106,0.7129,-0.2269,-0.5584,-1.657,1.5976,1.6411,-0.0887,-0.1319,0.8988,0.4722,-0.9623,-1.0276,1.3869,-0.2047,0.7833,-1.1827,-0.2752,-1.6833,1.4815,1.3007,1.3916,-0.8456,0.8193,0.9367,0.6941,-1.6215,0.1336,1.3107,-0.2298 565.4 3 0
169 -1.1033,-0.7579,-0.3633,-0.1474,-1.4152,2.9233,0.9287,0.3305,-1.5315,-1.0881,1.5189,0.9185,-0.1808,-1.3319,1.1652,-0.8488,-1.6429,-1.3717,-0.3388,-1.2885,1.4757,-0.3601,-1.5328,1.1629,1.5199,-1.492,0.9763,-1.0456,-0.2752,-1.3599,1.6429,-1.3202,1.6213,-0.9754,-0.4951,-1.3422,-1.1516,-1.2297,0.3275,-0.3144 1478.1 3 0
170 -1.1033,-0.7579,-0.3633,-0.1447,-1.233,0.2231,0.9287,0.3428,-0.5958,-0.8257,-1.9467,-0.1681,-0.9609,-0.4965,1.4747,1.5009,0.6196,0.3561,1.1842,-1.5855,0.5206,-0.0694,-1.7638,-0.081,0.6109,0.7657,0.3614,-0.3808,-0.6834,0.4015,-1.0642,0.2058,1.0568,-0.8642,-1.2882,0.8157,-0.4155,-0.6275,-0.0454,-0.3038 151.5 3 0
171 -1.1033,1.0147,-0.3633,-0.1452,-1.2601,4.1956,0.9287,0.355,-0.504,1.2939,1.5153,-1.3919,-0.5567,0.0432,-0.6748,0.2154,0.6754,0.2495,0.9586,0.1663,-1.6445,0.4533,0.6251,1.2663,-0.7975,1.4785,-1.2898,0.9349,-1.0201,0.6604,0.6705,1.5237,-1.2184,0.7547,0.4272,-1.2138,-0.4418,0.8517,-0.3403,-0.1911 145.6 3 0
172 -1.1033,1.3692,-0.3633,-0.1342,-0.5042,2.4328,0.9287,0.3672,1.3816,0.5907,0.5051,-1.0662,1.5671,0.4592,-0.7992,-1.3222,0.1211,-0.7357,-1.6813,-1.2277,-0.1247,-0.4916,-1.6122,1.3455,-1.6382,1.6927,0.6309,-1.2884,0.82,-0.2186,0.8332,-1.3599,-1.302,-0.5375,1.4607,1.1229,1.4413,1.5996,1.1378,0.0204 29.1 3 1
173 -1.1033,-0.4034,-0.3633,-0.1476,-0.9384,-0.3773,0.9287,0.3795,-0.3839,-1.1083,-1.1414,-0.8537,-0.5283,1.2018,0.9297,-1.5226,1.7282,-1.5371,0.1877,-1.4133,0.8304,-1.6649,1.2782,0.0327,1.0923,-1.4288,-1.0204,0.3826,1.3302,1.4406,0.0336,-0.3326,-1.5494,-1.7184,0.8255,-0.5013,-0.0047,0.8352,-1.5269,-0.399 126.6 3 2
174 -1.1033,-0.4034,-0.3633,-0.1482,-1.0159,-0.3518,0.9287,0.3917,-0.3062,-0.2537,0.4835,0.3804,-1.3403,0.8786,-0.6512,-1.0596,0.0967,-0.1218,1.0489,-0.367,-1.3637,-0.7789,-1.2946,-0.4773,-1.5412,0.6148,-0.2811,1.2832,1.1942,-0.3174,-0.6779,-1.2839,1.0847,-0.5555,-0.6889,0.0187,-1.3028,0.8947,1.6565,-0.5223 164.1 3 2
175 -1.1033,-0.4034,-0.3633,-0.1483,-1.0159,-0.3631,0.9287,0.404,1.5864,0.759,0.3254,-0.7817,-1.4183,-1.2013,1.5789,-0.8972,0.3198,0.4627,0.3645,1.2431,-0.6991,-0.9035,1.0797,1.3869,1.6708,0.4146,0.1058,-0.8522,-1.3296,1.3964,1.3583,-1.2046,1.1335,1.3721,-0.226,-0.6128,-0.8098,1.0073,1.0496,-1.4069 156.7 3 2
176 -1.1033,-0.4034,-0.3633,-0.1483,-1.1361,-0.3866,0.9287,0.4162,-0.677,-0.4926,1.3751,1.7995,1.1949,-1.1978,0.3074,1.3212,0.2571,-0.4857,-1.0909,0.865,-0.3151,1.36,-1.3704,-0.0982,0.327,0.1442,-0.9236,-1.1653,-0.9793,1.4338,1.2567,-1.5151,-1.64,0.6542,-0.7248,1.3121,-0.7441,1.1098,1.4463,-0.1558 96.6 3 2
177 -1.1033,-0.4034,-0.3633,-0.1481,-0.8221,-0.3886,0.9287,0.4284,-1.0866,-0.8761,-0.1851,0.1644,-0.5921,-0.634,1.2358,1.449,0.2187,-0.6291,-1.403,0.2575,0.298,-0.104,0.0044,-1.1561,0.945,-0.5966,-0.1429,-0.8733,0.9084,1.1374,-0.2917,0.3643,0.3217,-0.9611,-0.6638,-1.4536,1.3591,-1.061,1.2836,0.3446 85.4 3 2
178 -1.1033,-0.4034,-0.3633,-0.1483,-1.0896,-0.3935,0.9287,0.4407,-0.7123,-0.9838,0.2643,-0.2024,0.9786,1.659,0.6169,0.7165,-1.2315,1.3192,-1.7979,-0.0902,0.4399,1.4777,-0.5766,0.0947,-0.5532,-0.1928,1.726,0.8857,1.0955,-0.9681,-1.5758,0.7607,0.6352,1.6485,-0.4054,1.3222,-1.3751,-0.1543,-0.9879,-0.2228 103.2 3 2
179 -1.1033,-0.4034,-0.3633,-0.148,-1.1438,-0.3675,0.9287,0.4529,0.9261,0.0457,0.0701,-1.1485,-0.4787,-1.4247,0.4218,-1.2497,0.5499,1.5508,1.3384,-1.1771,1.3369,1.4569,-1.3343,1.0078,-0.3664,1.7033,1.1974,-1.408,1.5105,1.1408,1.0602,1.4841,0.5342,0.1014,1.2382,-1.0079,0.0315,-1.4117,1.5548,-1.2518 138.1 3 2
180 -1.1033,-0.4034,-0.3633,-0.1483,-1.1361,-0.3597,0.9287,0.4652,1.0144,0.4629,-0.7999,1.5013,-1.4856,-1.6379,1.3166,-1.7127,1.2646,-1.5775,1.7258,-0.3602,0.3238,0.7198,-1.457,-1.1768,0.151,0.692,-0.1947,0.6183,1.0037,0.9943,1.5311,-1.4887,0.1927,1.0131,1.6329,1.0926,-1.5624,0.7822,-0.7472,-0.5893 136.1 3 2
181 -1.1033,-0.4034,-0.3633,-0.1481,-1.1283,-0.3714,0.9287,0.4774,-0.6276,-1.1722,0.2607,0.5655,-0.5354,1.0643,-0.7017,0.9411,-1.0259,0.9149,0.842,-1.0657,0.2141,0.5052,0.1199,0.9493,0.3881,-1.3235,-0.3433,-0.029,0.0989,-1.3531,1.626,-0.3128,0.8756,-1.5246,-0.9473,1.3087,0.1103,-0.8922,-0.6251,-0.1417 149.3 3 2
182 -1.1033,-0.4034,-0.3633,-0.1483,-1.0896,-0.3655,0.9287,0.4896,1.6323,0.6042,-1.8568,-0.0173,-1.6168,-0.7475,-1.6805,-1.1184,-0.6912,0.8818,-1.5309,-0.9847,1.0014,-0.4951,1.0978,-0.7116,-1.3113,1.2187,-0.8614,0.8083,-1.2208,-0.7569,1.3482,-0.8248,0.8408,-1.5318,1.5181,0.7616,-0.7375,1.0304,-0.537,-0.762 178.7 3 2
183 -0.2137,-0.4034,-0.3633,-0.1449,-0.0468,-0.1551,0.9287,0.5019,-0.7794,-1.5288,-1.3247,1.1859,1.2161,-0.6925,0.7548,-0.0575,0.5464,-0.1365,-1.7753,1.1992,1.1692,1.2216,1.3432,0.6322,-1.667,-0.8319,-1.086,-0.5567,0.8268,-1.118,-0.0376,0.731,0.1858,0.1912,-1.2918,0.4374,1.5892,0.9113,-0.7031,-1.8333 29.3 3 0
